movie_title,storyline,Drama,Comedy,Thriller,Action,Romance,Adventure,Crime,Sci-Fi,Fantasy,Horror,Family,Mystery,Biography,Animation,Music,War,History,Sport,Musical,Documentary,Western,Others
The Perfect Wave ,"The Perfect wave is a LOVE STORY, with four key pillars, a young mans love for surfing, adventure, a mothers love for her son, a young man falling in love for the first time, Gods love. The film takes the audience on a journey, as our hero searches for his 'perfect wave'. The journey has many unexpected turns, and twists, as our hero falls in-love and loses his way, but as fate would have it, jealousy ensues, and seeking to reconcile our hero travels to Mauritius where one event changes his life forever.",1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ben-Hur ,"Judah Ben-Hur, a prince falsely accused of treason by his adopted brother, an officer in the Roman army, returns to his homeland after years at sea to seek revenge, but finds redemption.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
A Man for All Seasons ,"The story takes place in 16th century England. But men like Sir Thomas More, who love life yet have the moral fiber to lay down their lives for their principles, are found in every century. Concentrating on the last seven years of English chancellor's life, the struggle between More and his King, Henry VIII, hinges on Henry's determination to break with Rome so he can divorce his current wife and wed again, and good Catholic More's inability to go along with such heresy. More resigns as chancellor, hoping to be able to live out his life as a private citizen. But Henry will settle for nothing less than that the much respected More give public approval to his headstrong course.",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Network ,"In the 1970s, terrorist violence is the stuff of networks' nightly news programming and the corporate structure of the UBS Television Network is changing. Meanwhile, Howard Beale, the aging UBS news anchor, has lost his once strong ratings share and so the network fires him. Beale reacts in an unexpected way. We then see how this affects the fortunes of Beale, his coworkers (Max Schumacher and Diana Christensen), and the network.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gone with the Wind ,"Scarlett is a woman who can deal with a nation at war, Atlanta burning, the Union Army carrying off everything from her beloved Tara, the carpetbaggers who arrive after the war. Scarlett is beautiful. She has vitality. But Ashley, the man she has wanted for so long, is going to marry his placid cousin, Melanie. Mammy warns Scarlett to behave herself at the party at Twelve Oaks. There is a new man there that day, the day the Civil War begins. Rhett Butler. Scarlett does not know he is in the room when she pleads with Ashley to choose her instead of Melanie.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Desert Dancer ,"A film based on an incredible true story. Desert Dancer is a classic hero story about brave young people risking their lives to rebel against their government and fight for their dreams. Set in Iran, where it is currently forbidden to dance, the story follows Afshin Ghaffarian and his friends who despite the dangers form an underground dance company where, via hacking into YouTube, they learn from the very best - Michael Jackson, Pina Bausch, Gene Kelly and Rudolf Nureyev. Reveling in the freedom of expression that dance gives them, they set upon putting on a performance deep in the desert, away from the watchful eyes of the military police.",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Major Dundee ,"During the last winter of the Civil War, cavalry officer Amos Dundee leads a contentious troop of Army regulars, Confederate prisoners and scouts on an expedition into Mexico to destroy a band of Apaches who have been raiding U.S. bases in Texas.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Down for Life ,Based on a true story depicting a single dramatic day in the life of a Latina gang leader in South Central Los Angeles.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annie Get Your Gun ,A story very loosely based on the love story of Annie Oakley and Frank Butler who meet at a shooting match. Fabulous music although the lead characters have virtually nothing to do with the actual historical figures. Annie joins Frank Butler in Col. Cody's Wild West Show. They tour the world performing before Royalty as well as the public at large.,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
Four Lions ,"Four Lions tells the story of a group of British jihadists who push their abstract dreams of glory to the breaking point. As the wheels fly off, and their competing ideologies clash, what emerges is an emotionally engaging (and entirely plausible) farce. In a storm of razor-sharp verbal jousting and large-scale set pieces, Four Lions is a comic tour de force; it shows that-while terrorism is about ideology-it can also be about idiots.",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
House of Sand ,"Áurea arrives at a town in the dunes of State of Maranhão, Brazil, in 1910, having for female company only her mother Maria. She is pregnant and wants a way out of that arid place. But leaving is difficult and, somehow, she still hopes to find happiness there. The film follows these two lives for three generations, including Áurea's daughter.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Defendor ,"A crooked cop, a mob boss and the young girl they abuse are the denizens of a city's criminal underworld. It's a world that ordinary Arthur Poppington doesn't understand and doesn't belong in, but is committed to fighting when he changes into a vigilante super-hero of his own making, Defendor. With no power other than courage Defendor takes to the streets to protect the city's innocents.",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Pirate ,"A girl is engaged to the local richman, but meanwhile she has dreams about the legendary pirate Macoco. A traveling singer falls in love with her and to impress her he poses as the pirate.",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Good Heart ,"After a suicide attempt, Lucas, a young homeless man in New York City, is taken in by Jacques, the gruff owner of a small bar. Jacques is on his fifth or sixth heart attack, and he wants Lucas to run the bar after he dies. Jacques has many rules: don't be friendly, don't serve walk-ins, no food or flowers or candles, put the cash in the freezer every night. Lucas, on the other hand, has a good heart: he gives his money away, he talks to customers, and, when April, a young French woman who has washed out of flight-attendant school, enters the bar chilled to the bone, Lucas takes her in. If Jacques won't tolerate April, what will Lucas do?",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The History Boys ,"In 1980s Britain, a group of young men at Cutlers' Grammar School all have the brains, and the will to earn the chance of getting accepted in the finest universities in the nation, Oxford and Cambridge. Despite the fine teaching by excellent professionals like Mrs Lintott in history and the intellectually enthusiastic Hector in General Studies, the Headmaster is not satisfied. He signs on the young Irwin to polish the students' style to give them the best chance. In this mix of intellectualism and creative spirit that guides a rigorous preparation regime for that ultimate educational brass ring, the lives of the randy students and the ostensibly restrained faculty intertwine that would change their lives forever.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown ,"A biochemist and his dishy wife arrive in Berlin for a conference at which a scientist and his controversial Arab funder will announce breakthrough research. While his wife checks into the hotel, he grabs a cab to return to the airport for his briefcase, left at the curb. En route, an auto accident puts him in a coma, from which he awakes four days later without identification and with gaps in his memory. He goes to the hotel: his wife refuses to recognize him and another man has claimed his identity. With help from a nurse, the cab driver, a retired Stasi agent, and an academic friend, he tries to unravel what's going on. Is the answer in the briefcase?",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M*A*S*H             ,"The 4077th Mobile Army Surgical Hospital is stuck in the middle of the Korean war. With little help from the circumstances they find themselves in, they are forced to make their own fun. Fond of practical jokes and revenge, the doctors, nurses, administrators, and soldiers often find ways of making wartime life bearable. Nevertheless, the war goes on,",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Midnight Cowboy ,"Texas greenhorn Joe Buck arrives in New York for the first time. Preening himself as a real 'hustler', he finds that he is the one getting 'hustled' until he teams up with a down-and-out but resilient outcast named Ratso Rizzo. The initial 'country cousin meets city cousin' relationship deepens. In their efforts to bilk a hostile world rebuffing them at every turn, this unlikely pair progress from partners in shady business to comrades. Each has found his first real friend.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Full Monty ,"Six unemployed steel workers, inspired by the Chippendale's dancers, form a male striptease act. The women cheer them on to go for ""the full monty"" - total nudity.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Airplane! ,"Still craving for the love of his life, Ted Striker follows Elaine onto the flight that she is working on as a member of the cabin crew. Elaine doesn't want to be with Ted anymore, but when the crew and passengers fall ill from food poisoning, all eyes are on Ted.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
